query_label,positive_label,negatives_label
Key Caps,Key Blanks,"['Punch Bowl Stands', 'Fish Feeders', 'Nativity Sets', 'Bicycle Child Seat Accessories', 'Vehicle Covers', 'Furisode Kimonos', 'Camera Body Replacement Panels & Doors', 'Signature Capture Pads', 'Sticky Rice Cakes']"
Locks & Latches,Key Blanks,"['Craft Magnets', 'Whole Eggs', 'Toasters & Grills', 'Lamp Post Bases', 'Drip Coffee Makers', 'Canopies & Gazebos', 'Scalpels', 'Clarinet Barrels', 'Aprons']"
Key Caps,Key Card Entry Systems,"['Hair Care Wraps', 'Input Devices', 'Darkroom', 'Trumpets & Cornets', 'Oral Care', 'Gun Cases & Range Bags', 'Cakes & Dessert Bars', 'Freeze-Drying Machines', 'Egg Incubators']"
Key Card Entry Systems,Locks & Latches,"['Satellite LNBs', 'Starfruits', 'Woodwind Cork Grease', 'Headphones', 'Pool Floats & Loungers', 'Pet Containment Systems', 'Measuring Cups & Spoons', 'Hardware', 'Rhinestones & Flatbacks']"
Plumbing Fittings & Supports,Plumbing Fixture Hardware & Parts,"['Percussion Accessories', 'Label Clips', 'Pool Water Slides', 'Aerobic Steps', 'Remote Control Toys', 'Seafood', 'Surfing', 'Carpentry & Woodworking Project Plans', 'Battery Accessories']"
Plumbing Fittings & Supports,Well Supplies,"['Cuticle Cream & Oil', 'Aircraft', 'Vehicle Fluids', 'Rugby Protective Gear', 'Mobility Scooters', 'Tent Poles & Stakes', 'Hair Wreaths', 'Brandy', 'Shoe Trees & Shapers']"
Plumbing Fixtures,Plumbing Fixture Hardware & Parts,"['Laptop Replacement Screens', 'Dappen Dishes', 'SIM Card Ejection Tools', 'Peas', 'Ultrasonic Cleaners', 'Gymnastics Bars & Balance Beams', 'Bicycle Forks', 'Scanner Accessories', 'Vehicle Fuel System Cleaners']"
Plumbing Hoses & Supply Lines,Plumbing Fixtures,"['Household Insect Repellents', 'Air Conditioner Covers', 'Storage & Entryway Benches', 'Tree Stands', 'Trade Show Displays', 'Pet Leash Extensions', 'Pommel Horses', 'Diving Regulators', 'Cricket']"
Plumbing Hoses & Supply Lines,Plumbing Pipes,"['Satay Sauce', 'Pet Hair Dryers', 'Modem Accessories', 'Dry-Erase Boards', 'Pet Medical Tape & Bandages', 'Flower Girl Baskets', 'Oboe Small Parts', 'Bakeware Accessories', 'Bicycle Bibs']"
Plumbing Pipes,Plumbing Repair Kits,"['Frame Drums', 'Wicks', 'Wildlife Attractants', 'Grass Edger Attachments', 'Throwing Stars', 'Diodes', 'Lawn Ornaments & Garden Sculptures', 'Fire Alarm Control Panels', 'Paintball & Airsoft Pads']"
Water Dispensing & Filtration,Plumbing Repair Kits,"['Gravy', 'Underwater Camera Housings', '3D Printer Accessories', 'Flute Pegs & Stands', 'Shipping Containers', 'Gardening Scooters, Seats & Kneelers', 'Beach & Sand Toys', 'Riding Scooters', 'Horse Tack']"
Water Dispensing & Filtration,Water Levelers,"['Resistors', 'Bubble Blowing Toys', 'Butter & Margarine', 'Hair Permanents & Straighteners', 'Airsoft Gun Batteries', 'Toilet Paper Holders', 'Disposable Cutlery', 'Camera Replacement Screens & Displays', 'Vehicle Rear View Mirror Ornaments']"
Water Timers,Water Levelers,"['Shooting Targets', 'Bird Gyms & Playstands', 'Rolling Pins', 'Policy Signs', 'Sunglasses', 'Motor Vehicle Engine Oil Circulation', 'Eye Makeup', 'Hanging Chairs', 'Programmable Logic Controllers']"
Water Timers,Well Supplies,"['Inner Tents', 'Billiard Table Brushes', 'Bicycle Chains', 'Ghillie Suits', 'Golf Clubs', 'Card Files', 'Arcade Equipment', 'Paint Mediums', 'Broccoli']"
"Armatures, Rotors & Stators",Ballasts & Starters,"['Blood Glucose Meters', 'Jacks & Lift Trucks', 'Hard Cider', 'Seam Rippers', 'Dart Tips', 'Vehicles & Parts', 'Security Safe Accessories', 'Diaper Wet Bags', 'Religious Veils']"
"Armatures, Rotors & Stators",Wire Terminals & Connectors,"['Diaper Organizers', 'Satay Sauce', 'Repeaters & Transceivers', 'Mulch', 'Electric Kettles', 'Mattress Pads', 'Paper Coin Wrappers & Bill Straps', 'Paintball & Airsoft', 'Meat Alternatives']"
Ballasts & Starters,Carbon Brushes,"['French Horns', 'Diapering', 'Communications', 'Horseradish Root', 'Trampoline Accessories', 'Hair Clippers & Trimmers', 'Freeze-Drying Machines', 'Wall Mount Fans', 'Plant Stands']"
Carbon Brushes,Circuit Breaker Panels,"['Basketball Rims', 'Blushes & Bronzers', 'Earrings', 'Fencing Weapons', 'Safelights', 'Dappen Dishes', 'Breath Spray', 'Saunas', 'Stained Glass Panels']"
Conduit & Housings,Circuit Breaker Panels,"['Bridal Accessories', 'Pet Thermometers', 'Mobile Phone Charms & Straps', 'Cooking Torches', 'Paintball Gun Parts & Accessories', 'Body & Facial Hair Bleach', 'Window Screens', 'Wine Fridges', 'Waffle Iron Accessories']"
Electrical Motors,Conduit & Housings,"['PDA Cases', 'Diving Boards', 'Cat Furniture', 'Interlocking Blocks', 'Wine & Liquor Cabinets', 'Orthodontic Appliance Cases', 'Saxophone Accessories', 'Musical Blocks', 'Plant Stands']"
Electrical Motors,Electrical Mount Boxes & Brackets,"['Event Tickets', 'Craft Knife Blades', 'Nutrition Bars', 'Manicure Glue', 'Bunion Care Supplies', 'Markers & Highlighters', 'Airsoft Guns', 'Discus', 'Fishing Reel Lubricants']"
Electrical Mount Boxes & Brackets,Electrical Plug Caps,"['Decanters', 'Nightstands', 'Kite Buggies', 'Pitahayas', 'Surgical Tables', 'Air Conditioner Filters', 'Kitchen Appliance Accessories', 'Hazardous Waste Containers', 'Soccer Uniforms']"
Electrical Switches,Electrical Plug Caps,"['Kitchen Organizers', 'False Eyelashes', 'Household Disinfectants', 'Guitar Accessories', 'Oral Care', 'Ultrasonic Cleaners', 'American Football Gloves', 'Aquarium Fish Nets', 'Binder Clips']"
Electrical Switches,Electrical Wires & Cable,"['Iron Rests', 'Egg Cups', 'Incontinence Aids', 'Hair Nets', 'Pet Collars & Harnesses', 'Percussion', 'Flash Brackets', 'Coffee Maker & Espresso Machine Replacement Parts', 'Speed & Resistance Parachutes']"
Extension Cord Accessories,Electrical Wires & Cable,"['Computer Power Supplies', 'Breadmakers', 'Fishing', 'Stair Treads', 'Electric & Stovetop Espresso Pots', 'Carpet Steamers', 'Umpire Indicators', 'Baby & Pet Gate Accessories', 'Arcade Equipment']"
Extension Cord Accessories,Extension Cords,"['Candle Holders', 'Cactus Pears', 'Food Service Uniforms', 'Horse Harnesses', 'Whipped Cream', 'Coffee Servers & Tea Pots', 'Paintball Clothing', 'Cosmetic Tool Cleansers', 'Brass Instrument Cleaners & Sanitizers']"
Generator Accessories,Extension Cords,"['Food Service Carts', 'Art & Craft Paint', 'Sport & Safety Whistles', 'Traditional & Ceremonial Clothing', 'Cameras & Optics', 'Millet', 'Toy Gliders', 'Collectible Coins & Currency', 'Motor Vehicle Speakers']"
Generators,Generator Accessories,"['Battery Charge Controllers', 'Pet ID Tags', 'Arugula', 'Mailbox Covers', 'Hearing Enhancers', 'Dummy Surveillance Cameras', 'Suspension Trainers', 'Print Books', 'Flag & Windsock Pole Lights']"
Home Automation Kits,Generators,"['Numeric Keypads', 'Belay Devices', 'Hockey Elbow Pads', 'Landscape Fabric Accessories', 'Hiking Pole Accessories', 'Greenhouses', 'Musical Instruments', 'Camera Image Sensors', 'Bath Brushes']"
Home Automation Kits,Phone & Data Jacks,"['Breadmaker Accessories', 'Smart Glasses', 'Windsurfing Board Fins', 'Massage Stones', 'Art Ink', 'Protective Masks', 'Vehicle Alarms & Locks', 'Skin Care Masks & Peels', 'Range Hood Accessories']"
Phone & Data Jacks,Power Converters,"['Food & Drink Stencils', 'Tripod Spreaders', 'Musical Instrument Game Controllers', 'Hunting & Shooting', '3D Printers', 'Test Tubes', 'Camera Body Replacement Panels & Doors', 'Edible Baking Decorations', 'Horse Treats']"
Power Inlets,Power Converters,"['Pool Water Slides', 'Vehicle Cleaning', 'Kite Buggies', 'Laundry Supplies', 'Finance & Insurance', 'Percussion Mallets', 'Couscous', 'Grapefruits', 'Kitchen & Dining Room Chairs']"
Power Inlets,Power Inverters,"['Event Tickets', 'Digital Video Recorders', 'Award Ribbons', 'Harmonica Cases', 'Bibs', 'Fishing Toys', 'Graphic Design & Illustration Software', 'Brass Instrument Accessories', 'Vehicle Display Flags']"
Power Inverters,Power Outlets & Sockets,"['Bicycle Front & Rear Racks', 'Bass Drums', 'Weapon Scope & Sight Accessories', 'Pet Heating Pad Accessories', 'School Uniforms', 'Oboe Straps & Supports', 'Binders', 'Costume Capes', 'Compressed Skin Care Mask Sheets']"
Solar Energy Kits,Power Outlets & Sockets,"['Bread Pans & Molds', 'Potted Houseplants', 'Nail Polish Drying Drops & Sprays', 'Paper Joggers', 'Traditional & Ceremonial Clothing', 'Furniture Floor Protectors', 'Orchestral String Instrument Strings', 'Clarinet Barrels', 'Automated External Defibrillators']"
Solar Energy Kits,Solar Panels,"['Mayonnaise', 'Foot Care', 'Office Carts', 'Anti-Aging Skin Care Kits', 'Tomato Paste', 'Basters', 'Pool Brushes & Brooms', 'Thimbles', 'Chairs']"
Solar Panels,Voltage Transformers & Regulators,"['Garden Pot Saucers & Trays', 'Office Tape', 'Motorcycle Kidney Belts', 'Photographic Enlargers', 'Yarn', 'Vehicle License Plate Covers', 'Mosquito Nets & Insect Screens', 'Bath Sponges & Loofahs', 'Medical Tape & Bandages']"
Voltage Transformers & Regulators,Wall Plates & Covers,"['Rinse Aids', 'Ear Dryers', 'Hockey Shin Guards & Leg Pads', 'Shipping Supplies', 'Waste Container Carts', 'Cereal & Granola', 'Turbans', 'Hardware', 'Cymbal & Drum Cases']"
Wall Socket Controls & Sensors,Wall Plates & Covers,"['Shooting Targets', 'Heavy Machinery', 'Nativity Sets', 'Craft Foil', 'Rugby Posts', 'Seitan', 'Markers', 'Hunting Dog Equipment', 'Garden Arches, Trellises, Arbors & Pergolas']"
Wall Socket Controls & Sensors,Wire Caps & Nuts,"['Baby & Toddler Bottoms', 'American Footballs', 'Cover Paper', 'Kitchen & Dining Furniture Sets', 'Light Meters', 'Hanging Chair Replacement Parts', 'Officiating Uniforms', 'Toasters', 'Waffle Iron Accessories']"
Wire Terminals & Connectors,Wire Caps & Nuts,"['Baseball & Softball Leg Guards', 'Carpet Cleaners', 'Deodorant', 'Nuts & Seeds', 'Motor Vehicle Parking Cameras', 'Shoes', 'Scanner Accessories', 'Canned & Dry Milk', 'Headbands']"
Abrasive Blaster Accessories,Axe Accessories,"['Records & LPs', 'Nasal Aspirators', 'Microphone Preamps', 'Cocktail Shakers & Tools', 'Thread & Yarn Guides', 'Body Weight Scales', 'Rowing Machine Accessories', 'Speaker Components & Kits', 'Screen Protectors']"
Welding Accessories,Abrasive Blaster Accessories,"['Fondue Set Accessories', 'Lifts & Hoists', 'Motor Vehicle Speakerphones', 'Vehicles', 'Remote Control Cars & Trucks', 'Lawn Ornaments & Garden Sculptures', 'Skateboard Small Parts', 'Beer', 'Index Cards']"
Cutter Accessories,Axe Accessories,"['Pet Training Clickers & Treat Dispensers', 'Diaper Rash Treatments', 'Canned & Prepared Beans', 'Paddles & Oars', 'Vehicle Shift Knobs', 'Chips', 'Orchestral String Instrument Accessories', 'Poker Chips & Sets', 'Lighting Fixtures']"
Cutter Accessories,Drill & Screwdriver Accessories,"['Motherboards', 'Furniture Cleaners & Polish', 'Garden Pot Saucers & Trays', 'Lacrosse Training Aids', 'Sashes', 'Celery Roots', 'Platform & Paddle Tennis Paddles', 'Vehicle Organizers', 'Handheld Device Accessories']"
Driver Accessories,Drill & Screwdriver Accessories,"['Tiller & Cultivator Attachments', 'Chandeliers', 'Hair Dryers', 'Ice Cream Cones', 'Cardio Machines', 'Travel Trailers', 'Kitchen Cabinet Organizers', 'Motorcycle Hand Guards', 'Vibraslaps']"
Flashlight Accessories,Driver Accessories,"['Breast Milk Storage Containers', 'Freezers', 'Barware', 'Hair Styling Products', 'Lighting Filters & Gobos', 'Wine Making', 'Wetsuit Bottoms', 'Swimming Pools', 'Vehicle Headrest Hangers & Hooks']"
Grinder Accessories,Flashlight Accessories,"['Cabbage', 'Bicycle Front & Rear Racks', 'Spears', 'Fanny Packs', 'Airsoft Gun Parts & Accessories', 'Dog Toys', 'Office Shredders', 'Cuticle Scissors', 'World Globes']"
Hammer Accessories,Grinder Accessories,"['Boating & Rafting', 'Orchestral String Instrument Fittings & Parts', 'Field Hockey & Lacrosse Helmets', 'Scoops', 'Frozen Cocktail Mixes', 'Tissue Paper', 'Tiaras', 'Hockey Balls & Pucks', 'Brass Instrument Lubricants']"
Hammer Accessories,Industrial Staples,"['Guitar Humidifiers', 'Darkroom Timers', 'American Football Gloves', 'Electric Razors', 'Nail Polish Thinners', 'Free Weight Accessories', 'Meat', 'Bicycle Wheel Nipples', 'Lacrosse Stick Shafts']"
Industrial Staples,Jigs,"['Outdoor Grill Carts', 'Breath Spray', 'Golf Ball Markers', 'Stock Photographs & Video Footage', 'Honey', 'Food Cookers & Steamers', 'Lip Makeup', 'Decor', 'Speed & Agility Ladders & Hurdles']"
Magnetizers & Demagnetizers,Jigs,"['Camping Tools', 'Underwear', 'Diaper Organizers', 'Wreath & Floral Frames', 'Costume Tobacco Products', 'Medical Alarm Systems', 'Flower Girl Baskets', 'Disk Duplicators', 'Hair Dryer Accessories']"
Magnetizers & Demagnetizers,Mattock & Pickaxe Accessories,"['Cash Register & POS Terminal Accessories', 'Photography', 'Audio Accessories', 'Baseball & Softball Gloves & Mitts', 'Prophy Heads', 'Sleeping Bag Liners', 'Baby Protective Wear', 'Dried Vegetables', 'Overalls']"
Mattock & Pickaxe Accessories,Measuring Tool & Sensor Accessories,"['Dreamcatchers', 'Fireplace Reflectors', 'Bingo Sets', 'Tennis Racquet Accessories', 'Retail & Sale Signs', 'Ping Pong Nets & Posts', 'Weaving Shuttles', 'Chainsaws', 'Fishing Hooks']"
Mixing Tool Paddles,Measuring Tool & Sensor Accessories,"['Vacuum Coffee Makers', 'Tractor Wheels', 'Air Mattresses', 'Drum Heads', 'Accordions & Concertinas', 'Face Primer', 'Storage & Organization', 'Woodwind Instrument Accessories', 'Dehumidifiers']"
Paint Tool Accessories,Mixing Tool Paddles,"['Mobile Phone Charms & Straps', 'Hedge Trimmer Attachments', 'Motor Vehicle A/V Players & In-Dash Systems', 'Fresh & Frozen Meats', 'Spermicides', 'Fabric Starch', 'Pretend Lawn & Garden', 'Sustain Pedals', 'Cast & Bandage Protectors']"
Power Tool Batteries,Paint Tool Accessories,"['Cuticle Cream & Oil', 'Alarm Clocks', 'Scalpel Blades', 'Thread & Yarn Guides', 'Fishing Rod Bags & Cases', 'MIDI Controllers', 'Pretend Professions & Role Playing', 'Mini Skirts', 'Dental Mouthguards']"
Power Tool Batteries,Power Tool Chargers,"['Golf Tees', 'Field Hockey & Lacrosse Helmets', 'Skiing & Snowboarding', 'Foot Odor Removers', 'Air Hockey Equipment', 'Disease Control', 'Shipping Tags', 'Eyewear Accessories', 'Card Files']"
Power Tool Chargers,Router Accessories,"['Place Card Holders', 'Food Washers & Dryers', 'Cooking Thermometer Accessories', 'File Carts', 'Cat Supplies', 'Pot Racks', 'Baby Bouncers & Rockers', 'Golf Club Headcovers', 'Sweet and Sour Sauces']"
Router Accessories,Sanding Accessories,"['Tweezers', 'Handbag & Wallet Accessories', 'Toy Motorcycles', 'Tablecloths', 'Obis', 'High Jump Pits', 'Cat Apparel', 'Frozen Desserts & Novelties', 'Bicycle Tire Valve Caps']"
Saw Accessories,Sanding Accessories,"['Lens Converters', 'Bicycle Brake Sets', 'Hair Curler Clips & Pins', 'Lettuce', 'Food Smokers', 'Lighting Filters & Gobos', 'American Football Face Masks', 'Martial Arts Weapons', 'Signal Jammers']"
Saw Accessories,Shaper Accessories,"['Chaps', 'Karaoke Systems', 'Pasta Maker Accessories', 'Haori Jackets', 'Bicycle Wheels', 'Swaddling & Receiving Blankets', 'Air Suits', 'Graphic Design & Illustration Software', 'Scan Converters']"
Soldering Iron Accessories,Shaper Accessories,"['Optic Accessories', 'Spears', 'Hair Accessories', 'Recipe Card Boxes', 'Keyboards', 'Ribbon & Streamer Toys', 'Clarinet Care & Cleaning', 'Baking Peels', 'Diving Boards']"
Soldering Iron Accessories,Tool Blades,"['Camera Lens Zoom Units', 'Portfolios & Padfolios', 'Ventilation Fans', 'Hydration System Accessories', 'Digital Artwork', 'Studio Recording Bundles', 'Clarinet Accessories', 'Ear Picks & Spoons', 'String Instrument Accessories']"
Tool Handle Wedges,Tool Blades,"['Ground & Leaf Blower Attachments', 'On-Camera Monitors', 'Microtomes', 'Skin Care Masks & Peels', 'Massagers', 'Tables', 'Stair Steppers', 'Chicory', 'Filling & Padding Material']"
Tool Safety Tethers,Tool Handle Wedges,"['Satellite LNBs', 'Parasols & Rain Umbrellas', 'AV Carts', 'Floor Cleaners', 'Cocktail Sauce', 'Video Editing Hardware & Production Equipment', 'Patch Panels', 'Display Mannequins', 'Golf Club Grips']"
Tool Sockets,Tool Safety Tethers,"['Dollhouses', 'Baby Health', 'Parchment Paper', 'Kitchen & Dining Furniture Sets', 'Horse Tack Boxes', 'Calculators', 'Landscape Fabric Staples & Pins', 'Circuit Board Accessories', 'Climbing Ascenders & Descenders']"
Tool Sockets,Tool Stands,"['Recurve & Longbows', 'Wheelchairs', 'Divot Tools', 'Bicycle Gloves', 'Ball Pit Accessories', 'Skin Cleansing Brushes & Systems', 'Business & Productivity Software', 'Lip Makeup', 'Volleyball Nets']"
Tool Stands,Wedge Tools,"['Sewing Machine Needles', 'Hair Bun & Volume Shapers', 'Distilled Water', 'Wig Caps', 'Cooking Wine', 'Fishing Baits & Lures', 'Bedding', 'Musical Cowbells', 'Sugar Dispensers']"
Welding Accessories,Wedge Tools,"['Inner Tents', 'Wind Chimes', 'Keyboard Keys & Caps', 'Paintball Hoppers', 'Highlighter Refills', 'Toilet Brush Replacement Heads', 'Vaporizers & Electronic Cigarettes', 'Crib & Toddler Bed Accessories', 'Tarot Cards']"
Anvils,Abrasive Blasters,"['Desktop Computers', 'Rain Pants', 'Toy Chests', 'Waste Container Lids', 'Rugby Training Aids', 'Safety Grab Bars', 'Fermentation & Pickling Crocks', 'Curry Sauce', 'Ping Pong Robots']"
Abrasive Blasters,Wrenches,"['Name Plates', 'Non-prescription Cat Food', 'Nasal Aspirators', 'Computer Processors', 'Video Players & Recorders', 'Bulb Planting Tools', 'Traditional Leather Pants', 'Steam Table Accessories', 'Watercraft Engine Parts']"
Axes,Anvils,"['Hunting & Shooting Protective Gear', 'Shot Glasses', 'Physalis', 'Table Shuffleboard Pucks', 'Ice Cream & Frozen Yogurt', 'Print, Copy, Scan & Fax', 'Clarinet Pad Savers', 'Eyelash Curlers', 'Toy Playsets']"
Axes,Carpentry Jointers,"['Toy Trucks & Construction Vehicles', 'Straw Holders & Dispensers', 'Toothbrush Accessories', 'Boxing & Martial Arts Protective Gear', 'Stilts', 'Basketball Backboards', 'Knitting Needles', 'Free Weights', 'Horseradish Sauce']"
Carving Chisels & Gouges,Carpentry Jointers,"['Field Hockey & Lacrosse Protective Gear', 'Outdoor Grill Replacement Parts', 'Orchestral String Instrument Accessories', 'Toy Kitchens', 'Fresh & Frozen Seafood', 'Writing Pencils', 'Pool Heaters', 'Exercise Wedges', 'Hair Iron Accessories']"
Carving Chisels & Gouges,Caulking Tools,"['Riding Toy Accessories', 'Motor Vehicle Amplifiers', 'Belay Devices', 'Aquarium Decor', 'Outdoor Grills', 'Wakeboard Parts', 'Boat Storage Racks', 'Wrestling Knee Pads', 'Fencing Masks']"
Caulking Tools,Chimney Brushes,"['Toy Motorcycles', 'Nutrition Drinks & Shakes', 'Food Grinders & Mills', 'Hockey Shoulder Pads & Chest Protectors', 'Ball Pit Accessories', 'Toy Gliders', 'Ice Crusher & Shaver Accessories', 'Earplug Dispensers', 'Motor Vehicle Suspension Parts']"
Chimney Brushes,Compactors,"['Stair Lifts', 'Facial Pore Strips', 'Paddles & Oars', 'Cheese', 'Weight Bar Collars', 'Costume Capes', 'Dryers', 'Transistors', 'Address Labels']"
Compactors,Compressors,"['Labels & Tags', 'Hairdressing & Cosmetology', 'Studio Stand & Mount Accessories', 'Dutch Ovens', 'Dart Tips', 'Cuticle Pushers', 'Medical Carts', 'Chippers', 'Coffee Grinders']"
Compressors,Concrete Brooms,"['Bandanas', 'Bulletin Board Trim', 'DVDs & Videos', 'Flute Swabs', 'Combs & Brushes', 'Lint Rollers', 'Nursing Pillow Covers', 'Toothbrush Sanitizers', 'Traditional Leather Pants']"
Cutters,Concrete Brooms,"['Bite Alarms', 'Athletics', 'Lawn Vacuums', 'Cherimoyas', 'Phone Cards', 'Contact Lens Cases', 'Food Smokers', 'Spermicides', 'Flag & Windsock Accessories']"
Cutters,Deburrers,"['Apparel & Accessories', 'Dog Houses', 'Paperweights', 'Watercraft Motor Mounts', 'Bakery Assortments', 'Wildlife Bait, Feed & Minerals', 'Bicycle Spokes', 'Hair Pins', 'Nap Mats']"
