query_label	positive_label	negatives_label
Pinback Buttons	Neckties	['Outdoor Play Equipment', 'Fireplace & Wood Stove Grates', 'Crackers', 'Embossing Pens & Styluses', 'Boat Trailers', 'Cover Scents & Scent Attractants', 'Diving Belts', 'Inversion Tables & Systems', 'Arrow Nocks', 'Label Tapes & Refill Rolls']
Sashes	Neckties	['Motor Vehicle Fuel Systems', 'Flash Diffusers', 'Vanity Benches', 'Cuticle Pushers', 'Bicycle Headsets', 'Soccer', 'Scrapbooking Paper', 'Hardware', 'Benches', 'Bicycle Brake Levers']
Sashes	Pinback Buttons	['Toy Train Accessories', 'Ketchup', 'Motor Vehicle Towing', 'Humidifiers', 'Racquetball & Squash Gloves', 'Skateboarding Gloves', 'Flash Diffusers', 'American Football Helmet Accessories', 'Bleach', 'Soccer']
Scarves & Shawls	Pinback Buttons	['Homely Fruits', 'Remote Control Helicopters', 'Window Blinds & Shades', 'Tablet Computer Replacement Speakers', 'Oats, Grits & Hot Cereal', 'Shaving Bowls & Mugs', 'Watercraft', 'Motor Vehicle Engine Oil Circulation', 'Erotic Games', 'Feminine Douches & Creams']
Sashes	Scarves & Shawls	['Coaster Holders', 'Robotic Toys', 'Cloth Napkins', 'Living Room Furniture Sets', 'Muddlers', 'Loquats', 'Camera & Optic Accessories', 'Hand Percussion Bags & Cases', 'Nunchucks', 'Headlamps']
Sashes	Sunglasses	['Air Mattress & Sleeping Pad Accessories', 'Footbags', 'Weed Trimmers', 'Aquarium Filters', 'Eye Primer', 'Mosquito Nets & Insect Screens', 'Popcorn Makers', 'Doors', 'Padfolios', 'Screen Protectors']
Scarves & Shawls	Sunglasses	['Powdered Beverage Mixes', 'Watercraft Fuel Meters', 'Wire Caps & Nuts', 'Kiteboard Parts', 'Post Hole Diggers', 'Medical Furniture', 'Bleach', 'Candle Snuffers', 'Wire & Cable Sleeves', 'Business Forms & Receipts']
Suspenders	Scarves & Shawls	['Absinthe Fountains', 'Shapers', 'Steam Inhalers', 'Dollhouses', 'Coffee Decanter Warmers', 'Microphone Stands', 'Outdoor Sectional Sofa Units', 'Inline Skate Parts', 'Carpet Shampooers', 'Money Handling']
Suspenders	Sunglasses	['Camera Lens Zoom Units', 'Snowshoe Bindings', 'Air Mattress & Sleeping Pad Accessories', 'Automotive Alarm Accessories', 'Food Gift Baskets', 'Pacifier Wipes', 'Magnifiers', 'Cookware Sets', 'Saws', 'Transfer Paper']
Sunglasses	Tie Clips	['Seasonings & Spices', 'Bicycle Cables', 'Flying Toy Accessories', 'Gin', 'Conductor Batons', 'Flat Mineral Water', 'Sheet Music Clips', 'Saw Horses', 'Wakeboarding', 'Vaporizers']
Suspenders	Tie Clips	['Wire Caps & Nuts', 'Office Chair Accessories', 'Hairdressing & Cosmetology', 'Camera Flash Accessories', 'Emergency Blankets', 'Bicycle Foot Pegs', 'Baby Drinks', 'Markers', 'Insulation', 'Motorcycle Helmet Parts & Accessories']
Suspenders	Traditional Clothing Accessories	['Pole Dancing Kits', 'Gas Masks & Respirators', 'Remote Control Robots', 'Muddlers', 'Remote Control Airships & Blimps', 'Blood Glucose Control Solution', 'Skate Rails', 'Photo Mounting Supplies', 'Bread & Pastry Dough', 'Table Shuffleboard Powder']
Tie Clips	Traditional Clothing Accessories	['Woodwind Polishing Cloths', 'Craft Knife Blades', 'Leaf Blowers', 'Gobo Root', 'Saxophone Care & Cleaning', 'Watercraft Impellers', 'Party Hats', 'Pet Apparel Hangers', 'Basketball Fan Accessories', 'Grapefruits']
Tie Clips	Wristbands	['Milk', 'Catchers Equipment Sets', 'Microphone Accessories', 'Vehicle Repair & Specialty Tools', 'Microscope Cameras', 'Travel Pillows', 'Dryers', 'Bicycle Wheel Nipples', 'Conference Phones', 'Portafilters']
Wristbands	Traditional Clothing Accessories	['Sewing Machine Needles', 'Reptile & Amphibian Habitat Heating & Lighting', 'Muffin & Pastry Pans', 'Pet Agility Equipment', 'Glue Guns', 'Shuffleboard Tables', 'Ropes & Hardware Cable', 'Roofing Shingles & Tiles', 'Bananas', 'Gongs']
Checkbook Covers	Keychains	['Watercraft Engines & Motors', 'Sofas', 'Contact Lens Cases', 'Clubs & Batons', 'Mice & Trackballs', 'Travel Pouches', 'Hockey Goalie Equipment Sets', 'Shower Doors & Enclosures', 'Camera Batteries', 'Unlocked Mobile Phones']
Checkbook Covers	Lanyards	['Surfboards', 'Congas', 'Pizzelle Makers', 'Seismometer', 'Field & Court Boundary Markers', 'Donuts', 'Poker Chip Carriers & Trays', 'Power Flossers', 'Can Openers', 'Exercise & Fitness']
Wallet Chains	Checkbook Covers	['Pet Bells & Charms', 'Rain Gauges', 'Communication Radio Accessories', 'Easels', 'Brooms', 'Canoe Accessories', 'Cutting Mats', 'American Football Gloves', 'Inline & Roller Skating', 'Exercise Equipment Mats']
Lanyards	Keychains	['Labels & Tags', 'Lobster & Crab Crackers', 'Composters', 'Toys', 'Martial Arts Belts', 'Face Makeup', 'Skis', 'Fondue Pots & Sets', 'Charcoal Chimneys', 'Power Flossers']
Wallet Chains	Keychains	['USB Flash Drives', 'Puppets & Marionettes', 'Passion Fruit', 'Volleyball Training Aids', 'Cosmetics', 'Rash Guards & Swim Shirts', 'Planers', 'Food Cookers & Steamers', 'Nail Polish Thinners', 'Soccer Goals']
Wallet Chains	Lanyards	['Notebooks & Notepads', 'Climbing Rope Bags', 'Food Items', 'Water Dispensers', 'Primers', 'Vehicle Magnets', 'Rum', 'Bassoon Swabs', 'Sewing Machine Replacement Parts', 'Menstrual Cups']
Checkbook Covers	Lanyards	['Archery Gloves & Releases', 'Fresh & Frozen Fruits', 'Ballet Barres', 'Masonry Trowels', 'Telescopes', 'Carpentry Jointers', 'Tongue Scrapers', 'Craft Scoring Tools', 'Printheads', 'Small Animal Habitats & Cages']
Keychains	Wallet Chains	['Animal & Pet Repellents', 'Gaskets & O-Rings', 'Outdoor Grill Covers', 'Vaporizers', 'Homecare & Hospital Beds', 'Plums', 'Humidifier Accessories', 'Soldering Iron Tips', 'Towed Water Sport Gloves', 'Hand Drums']
Badge & Pass Holders	Business Card Cases	['Shoe Horns & Dressing Aids', 'Percussion Accessories', 'Tetherball Poles', 'Fishing Gaffs', 'Food Smokers', 'Vaulting Poles', 'Espresso Machines', 'Doilies', 'Guitar Slides', 'Bass Drum Beaters']
Handbags	Badge & Pass Holders	['Lawn Mower Tire Tubes', 'Oil Lamp Fuel', 'American Footballs', 'Cauliflower', 'Hearing Enhancers', 'Decorative Tapestries', 'Deep Fryer Accessories', 'Washers', 'Toilet Seat Lid Covers', 'Camera Gears']
Wallets & Money Clips	Badge & Pass Holders	['Recurve & Longbows', 'Food Heat Lamps', 'Extension Cord Accessories', 'Stump Shrinkers', 'Wicks', 'Wick Tabs', 'UPS Batteries', 'Hard Drive Accessories', 'Aquarium Fish Nets', 'Greeting & Note Cards']
Handbags	Business Card Cases	['Kayaks', 'Water Distillers', 'Kite Buggying', 'Ballasts & Starters', 'Guns', 'Pastels', 'Tetherball', 'Shower Walls & Surrounds', 'Gait Belts', 'Household Storage Containers']
Business Card Cases	Wallets & Money Clips	['Skate Helmets', 'Beds & Bed Frames', 'Carpet Sweepers', 'Pool Deck Kits', 'Advent Calendars', 'Motor Vehicle Carrying Racks', 'Kitchen Cabinets', 'Mangoes', 'Paper Clips', 'Starter Pistols']
Handbags	Wallets & Money Clips	['Pool, Fountain & Pond Pumps', 'Water Levelers', 'Incontinence Aids', 'Facial Cleansers', 'Can & Bottle Sleeves', 'Light Meters', 'Gesture Control Input Devices', 'Casserole Dishes', 'Seasonal Village Sets & Accessories', 'Vehicle Hardtops']
Badge & Pass Holders	Handbags	['USB Flash Drives', 'Bakeware', 'Drywall', 'Accessibility Equipment Accessories', 'Bread Boxes & Bags', 'Steamer Baskets', 'Construction', 'Satellite Receivers', 'Golf Toys', 'Conductivity Gels & Lotions']
Wallets & Money Clips	Business Card Cases	['Shoe Treatments & Dyes', 'Pet Glucose Meters', 'Hobby Horses', 'Fitness & Nutrition', 'Wine Fridge Accessories', 'Yo-Yo Parts & Accessories', 'Printer, Copier & Fax Machine Accessories', 'Bird Baths', 'Skateboard Decks', 'Mobile Phone Stands']
Anklets	Body Jewelry	['Dress Forms', 'Penalty Cards & Flags', 'Vehicle Wraps', 'Bowl Scrapers', 'Jewelry Cleaning Solutions & Polishes', 'Fishing Rod Bags & Cases', 'Baseball Bats', 'Bed Pans', 'Kitchen Cabinet Organizers', 'Saunas']
Anklets	Bracelets	['Recorder Cases', 'Canned & Prepared Beans', 'Fixture Plates', 'Motor Vehicle Climate Control', 'Signal Processors', 'Baking Mats & Liners', 'Aquarium Stands', 'Binding Combs & Spines', 'Compressed Skin Care Mask Sheets', 'UPS Accessories']
Watch Accessories	Anklets	['E-Book Reader Cases', 'American Football Helmets', 'Sink Legs', 'Unflavored Carbonated Water', 'Orchestral String Instrument Bow Cases', 'Felting Pads & Mats', 'Bicycle Headsets', 'Portable Cooking Stoves', 'Postage Stamps', 'Portable Cooking Stove Accessories']
Watches	Anklets	['Bath Towels & Washcloths', 'Tamarillos', 'Camera Flash Accessories', 'Binding Machines', 'Garden Borders & Edging', 'Slide Projectors', 'Audio Players & Recorders', 'Microscope Replacement Bulbs', 'Artificial Food', 'Table Legs']
Bracelets	Body Jewelry	['Craft Cutting & Embossing Tools', 'Flameless Candles', 'Facial Pore Strips', 'Grappling Dummies', 'Vehicle Steering Wheel Covers', 'Camera & Video Camera Lenses', 'Safety Pins', 'Steam Table Pans', 'USB Drive Duplicators', 'Floral Tape']
Body Jewelry	Brooches & Lapel Pins	['Puffed Rice Cakes', 'All-Purpose Cleaners', 'Roaster Ovens & Rotisseries', 'Airpots', 'Focusing Aids', 'Dental Water Jet Replacement Tips', 'Webcams', 'Gates', 'Dry Cleaning Kits', 'Bird Food']
Watches	Body Jewelry	['Boating & Rafting', 'American Football Toys', 'Bicycle Chains', 'Printheads', 'Virtual Currency', 'Jewelry Steam Cleaners', 'Watercraft Motor Locks', 'Flutophones', 'Office Furniture', 'Fishing Hooks']
Bracelets	Brooches & Lapel Pins	['Powdered Beverage Mixes', 'Vehicle Motor Oil', 'Laboratory Flasks', 'Karaoke Systems', 'Computer System Cooling Parts', 'Fabric Stain Removers', 'Cookie Decorating Kits', 'Wireless Presenters', 'Motorcycles & Scooters', 'Prenatal Heart Rate Monitors']
Bracelets	Charms & Pendants	['Guitar Humidifiers', 'Tin Whistles', 'Motherboards', 'Erotic', 'Brass Instrument Mutes', 'Climbing Webbing', 'Fishing Floats', 'Small Animal Bedding', 'Clarinet Accessories', 'PDAs']
Charms & Pendants	Brooches & Lapel Pins	['Muti-surface Cleaners', 'Medicine & Drugs', 'Bicycle Transport Bags & Cases', 'Chainsaw Bars', 'Vehicle Wraps', 'Drinkware Sets', 'Soldering Iron Accessories', 'Kitchen Knives', 'Ice Bins', 'Bath Additives']
Earrings	Brooches & Lapel Pins	['Dog Houses', 'Shopping Totes', 'Riding Toys', 'Bottle Warmers & Sterilizers', 'Massage Stone Warmers', 'Chafing Dishes', 'Kitchen Cabinet Organizers', 'Canopy & Gazebo Accessories', 'Golf Carts', 'Food, Beverages & Tobacco']
Earrings	Charms & Pendants	['Clarinet Small Parts', 'Toothpick Holders & Dispensers', 'Toasters', 'Feathers', 'Watercraft Care', 'Cup Sleeves', 'Utility Knives', 'Ice Crushers & Shavers', 'Aquarium Fish Nets', 'Painting Consumables']
Charms & Pendants	Jewelry Sets	['Track Lighting Rails', 'Liquor & Spirits', 'Motor Vehicle Frame & Body Parts', 'Pet Glucose Meters', 'Pet Thermometers', 'American Footballs', 'Motor Vehicle Tire Accessories', 'Finance & Insurance', 'Painting Consumables', 'Siding']
Earrings	Jewelry Sets	['Salad Mixes', 'Food Service Baskets', 'Toy Abacuses', 'Bicycle Child Seat Accessories', 'Balloon Kits', 'Network Cables', 'Door Knockers', 'Shoe Polishes & Waxes', 'Eyelash Curlers', 'Anti-Fatigue Mats']
Earrings	Necklaces	['Pet Biometric Monitors', 'Accelerometers', 'Eyewear Cases & Holders', 'Dusters', 'Heating Radiators', 'MP3 Player & Mobile Phone Accessory Sets', 'Golf Clubs', 'Webcams', 'Orchestral String Instrument Strings', 'Bicycle Saddles']
Necklaces	Jewelry Sets	['Home Alarm Systems', 'Pickleballs', 'Oxygen Tanks', 'Pacifier Wipes', 'Magnifiers', 'Fishing Rod Bags & Cases', 'Pool Cleaner Hoses', 'Pot & Pan Lids', 'Computer Accessories', 'Scroll Saws']
Rings	Jewelry Sets	['Craft & Office Scissors', 'Fruit Toppings', 'Bubble Blowing Solution', 'Disposable Plates', 'ROM', 'Food & Beverage Labels', 'Serveware Accessories', 'Field Hockey Goals', 'Waffle Irons', 'Pet Training Sprays & Solutions']
Necklaces	Rings	['Craft & Office Scissors', 'Grass Edgers', 'Pull Buoys', 'Bicycle Accessories', 'Medical Needles & Syringes', 'Speed Radars', 'Cocktail Decorations', 'Microscope Replacement Bulbs', 'Towed Water Sports', 'Garden Arches, Trellises, Arbors & Pergolas']
Necklaces	Watch Accessories	['Molasses', 'Facial Saunas', 'Textiles', 'Automotive Alarm Systems', 'Decorative Tape', 'Microscope Cameras', 'Water Heater Stacks', 'Makeup Tools', 'Pool & Spa Maintenance Kits', 'Tagines & Clay Cooking Pots']
Watch Accessories	Rings	['Chard', 'Tiki Torches & Oil Lamps', 'String Instrument Polish', 'Needle, Pin & Hook Organizers', 'Washers', 'Clarinet Ligatures & Caps', 'Medical Needle & Syringe Sets', 'Wetsuit Hoods, Gloves & Boots', 'Riveting Tools', 'Baby & Pet Gates']
Watches	Rings	['Paintball Guns', 'Diaper Rash Treatments', 'Video Camera Lights', 'Rash Guards & Swim Shirts', 'Hard Drive Carrying Cases', 'Drying Racks & Hangers', 'Golf Club Parts & Accessories', 'Roller Skis', 'Motorcycle Helmets', 'Hand Drums']
Watch Accessories	Watches	['Craft & Office Glue', 'Surveillance Camera Lenses', 'Washing Machine Cleaners', 'Toilet & Bidet Seats', 'Shaper Accessories', 'Bicycle Chainrings', 'Gongs', 'Canned Meats', 'Trampoline Accessories', 'Paint Brush Cleaning Solutions']
Gaiters	Boot Liners	['Craft Fasteners & Closures', 'Components', 'Automotive Tires', 'Livestock Feeders & Waterers', 'Nozzles', 'Foil', 'Boxing & MMA Punch Mitts', 'Bench Scrapers', 'Altitude Training Masks', 'Bath Caddies']
Shoe Covers	Boot Liners	['Shoe Polishers', 'Evaporative Coolers', 'Paintball Air Tanks', 'Sound Dampening Panels & Foam', 'Pot & Pan Lids', 'Squares', 'Saxophone Ligatures & Caps', 'Rivets', 'Rivet Pliers', 'Egg Incubators']
Boot Liners	Shoelaces	['PDA Cases', 'Laboratory Hot Plates', 'Cutter & Scraper Blades', 'Gymnastics', 'Biometric Monitors', 'Lighter Fluid', 'Cabinet Backplates', 'Starter Cultures', 'Fencing Protective Gear', 'Flavored Alcoholic Beverages']
Spurs	Boot Liners	['Flute Cleaning Rods', 'Radar Detectors', 'Travel Trailers', 'Finance & Insurance', 'Ironing Centers', 'Shoe Scrapers', 'Microscope Objective Lenses', 'Vehicle Display Flags', 'Electrical Muscle Stimulators', 'Armoires & Wardrobes']
Gaiters	Shoe Covers	['Boxing & Martial Arts Training Equipment', 'Figure Skating & Hockey', 'Eyeglasses', 'Party Favors', 'Ice Cream Makers', 'Oxygen Absorbers', 'Fruit Snacks', 'Hearth Pads', 'Nursing Covers', 'Nail Art Kits & Accessories']
Shoelaces	Gaiters	['Backpacks', 'Chemicals', 'Jewelry Cleaning & Care', 'Food Dehydrators', 'Jicama', 'Visual Toys', 'Scrapbooking & Stamping Kits', 'Wireless Presenters', 'Pneumatic Hoses', 'Dry Boxes']
Spurs	Gaiters	['Printer & Copier Paper', 'Shoe Dryers', 'American Football Toys', 'Craft Measuring & Marking Tools', 'Rhinestones & Flatbacks', 'Parachutes', 'Portable Cooking Stoves', 'Shower Walls & Surrounds', 'Stereo Systems', 'Humidors']
Shoelaces	Shoe Covers	['Duct Heaters', 'Reptile & Amphibian Supplies', 'Leather & Vinyl', 'Toothbrush Replacement Heads', 'Anti-Perspirant', 'Pens & Pencils', 'Wireless Presenters', 'Whitewater Rafts', 'Spreaders', 'Swing Sets & Playsets']
Spurs	Shoe Covers	['Lens Converters', 'Hair Color Removers', 'Pogo Sticks', 'Chewing Tobacco', 'Musical Instrument Amplifier Covers & Cases', 'Camera Lenses', 'Cutting Mats', 'Memory Card Adapters', 'Bows & Crossbows', 'Bicycle Tires']
Shoelaces	Spurs	['Punch Bowl Stands', 'Bass Drums', 'Artichokes', 'Contact Lenses', 'Business Cards', 'Slides', 'Hand Percussion', 'Microwave Oven Accessories', 'Face Primer', 'Educational Software']
Arts & Crafts	Collectibles	['Cooktops', 'Optics Bags & Cases', 'Rum', 'Physalis', 'Pumice Stones', 'Toy Instruments', 'Bicycle Wheel Parts', 'Shopping Cart & High Chair Covers', 'Voice Recorders', 'Golf Club Parts & Accessories']
Arts & Crafts	Homebrewing & Winemaking Supplies	['Cigar Cases', 'Deep Fryers', 'Downhill Skis', 'Motor Vehicle Fuel Systems', 'Climbing Webbing', 'Corn Syrup', 'Bicycle Baskets', 'Tobacco Products', 'Foot Files', 'Spice Grinders']
Arts & Crafts	Musical Instrument & Orchestra Accessories	['Bakery Boxes', 'Bicycle Mirrors', 'Scopes', 'Lighting & Studio', 'Vehicle Brake Fluid', 'Wheelbarrow Parts', 'Decorative Jars', 'Safelights', 'Drip Coffee Makers', 'Screw Posts']
Arts & Crafts	Musical Instruments	['Motherboards', 'Relish & Chutney', 'Alphabet Toys', 'Power Outlets & Sockets', 'Fly Tying Materials', 'Pots & Planters', 'Touchpads', 'Wine Fridges', 'Envelopes', 'Bicycle Tire Valve Adapters']
Homebrewing & Winemaking Supplies	Collectibles	"['Hospital Curtains', 'Laptops', 'Screws', 'Tripod Handles', 'Bicycle Kickstands', 'Religious Altars', 'Carpet Steamers', 'Vehicle Diagnostic Scanners', 'Changing Tables', ""Chef's Jackets""]"
Collectibles	Juggling	['Denture Adhesives', 'Baseball & Softball Batting Gloves', 'Badminton', 'Facial Saunas', 'Bathtub Bases & Feet', 'Coffee Servers & Tea Pots', 'Ping Pong Paddles & Sets', 'Disposable Tableware', 'Dehumidifier Accessories', 'Broccoli']
Musical Instruments	Collectibles	['Display Boards', 'Furniture Sets', 'Dental Tool Sets', 'Cat Beds', 'Fixture Plates', 'Food Cookers & Steamers', 'Writing Pencils', 'Storage Tanks', 'Stud Sensors', 'Recreational Vehicles']
Juggling	Homebrewing & Winemaking Supplies	['Okra', 'Skateboards', 'Reptile & Amphibian Habitats', 'Travel Bottles & Containers', 'Inline Skate Parts', 'Medical Needles & Syringes', 'Music Boxes', 'Basketball Uniforms', 'Pencil Lead & Refills', 'Motor Vehicle Cassette Players']
Homebrewing & Winemaking Supplies	Magic & Novelties	['Nutrition Gels & Chews', 'Outdoor Beds', 'Hammocks', 'Fishing Baits & Lures', 'Hunting Clothing', 'Duster Refills', 'Glass', 'Soldering Iron Tips', 'Office Supplies', 'Tool Blades']
Juggling	Magic & Novelties	['Tool Accessories', 'Pliers', 'Garden Hose Storage', 'Repeaters & Transceivers', 'Pool Water Slides', 'Brass Fasteners', 'Disposable Serveware', 'Bowling Pins', 'Cabinet Doors', 'Manufacturing']
Juggling	Model Making	['Salad Dressing Mixers & Shakers', 'False Eyelashes', 'Tomato Paste', 'Cocktail Shakers & Tools', 'Riser Cards', 'Security Monitors & Recorders', 'Neckties', 'Vehicle Alarms & Locks', 'Water Polo Balls', 'Battle Tops']
Magic & Novelties	Model Making	['Rewinders', 'Motor Vehicle Body Paint', 'E-Book Reader Parts', 'Cooktops', 'Pretend Shopping & Grocery', 'Salon Chairs', 'Audio Players & Recorders', 'Gai Lan', 'Ironing Board Hooks & Racks', 'Toothpicks']
Musical Instrument & Orchestra Accessories	Magic & Novelties	['Life Jacket Accessories', 'Optic Accessories', 'Waste Container Lids', 'Sports Uniforms', 'Practice Nets & Screens', 'Pajamas', 'Stair Climber & Stepper Accessories', 'Powered Hammers', 'Pet Vitamins & Supplements', 'Camera Batteries']
Model Making	Musical Instrument & Orchestra Accessories	['Boxing Shorts', 'Ostomy Supplies', 'SIM Cards', 'TV & Monitor Mounts', 'Books', 'Meat Tenderizers', 'Popcorn & French Fry Scoops', 'Pet Training Pad Holders', 'Address Signs', 'Control Panels']
Musical Instruments	Model Making	['Fruit Sauces', 'Punches & Awls', 'Nutcrackers', 'Construction Lines', 'Toilet Bowl Cleaners', 'Tie Clips', 'Pens', 'Lawn Mowers', 'Contraceptive Cases', 'Erotic Magazines']
Musical Instruments	Musical Instrument & Orchestra Accessories	['Artificial Flora', 'Gymnastics Grips', 'Drill & Screwdriver Accessories', 'Track Hurdles', 'Wire Terminals & Connectors', 'Lubricants', 'Lawn Mowers', 'Pet Vitamins & Supplements', 'Armoires & Wardrobes', 'Bathtub Spouts']
Gift Giving	Party Supplies	['Outdoor Grill Replacement Parts', 'UPS', 'Office Chair Accessories', 'Adult Hygienic Wipes', 'Boat Storage Racks', 'Duvet Covers', 'Broomball Equipment', 'Jock Straps', 'Back Care', 'Bicycle Wheel Rims']
Special Effects	Gift Giving	['Riding Toy Accessories', 'E-Book Reader Screens & Screen Digitizers', 'Shot Glasses', 'Bald Caps', 'False Eyelashes', 'Plumbing Fixtures', 'Test Tubes', 'Home & Garden', 'Water Ski Bindings', 'Pickleball']
Trophies & Awards	Gift Giving	['Outdoor Seating', 'Molasses', 'Martial Arts Weapons', 'Snowboard Bindings', 'Garden Hose Fittings & Valves', 'Baby Jumpers & Swings', 'Vaporizers', 'Basketball Nets', 'Carving Chisels & Gouges', 'Shochu']
