Subclass,Superclass,labels
Korn Memorabilia,Rock & Pop Artist (K) Memorabilia,1
Michael Jackson Memorabilia,Rock & Pop Artist (J) Memorabilia,1
Ty Beanbag Plushies,Beanbag Plushies,1
Original Beanie Babies,Beanbag Plushies,1
Ty Classic Beanbag Plushies,Beanbag Plushies,1
Ty Beanie Buddies,Beanbag Plushies,1
Beanie Babies 2.0,Beanbag Plushies,1
Ty Classic Beanbag Plushies,Ty Beanbag Plushies,1
Ty Beanie Buddies,Ty Beanbag Plushies,1
Beanie Babies 2.0,Ty Beanbag Plushies,1
Rolling Stones Memorabilia,Rock & Pop Artist (R) Memorabilia,1
Rush (Musical Artist) Memorabilia,Rock & Pop Artist (R) Memorabilia,1
Grateful Dead Memorabilia,Rock & Pop Artist (G) Memorabilia,1
Guns N' Roses Memorabilia,Rock & Pop Artist (G) Memorabilia,1
Good Charlotte Memorabilia,Rock & Pop Artist (G) Memorabilia,1
Bill Graham Memorabilia,Rock & Pop Artist (G) Memorabilia,1
Green Day Memorabilia,Rock & Pop Artist (G) Memorabilia,1
Collectible Swords & Sabers,"Collectible Knives, Swords, Blades, Armors & Accessories",1
"Collectible Knife, Sword & Blade Parts, Supplies & Accessories","Collectible Knives, Swords, Blades, Armors & Accessories",1
Collectible Fixed Blade Knives,"Collectible Knives, Swords, Blades, Armors & Accessories",1
Collectible Folding Knives,"Collectible Knives, Swords, Blades, Armors & Accessories",1
Collectible European & Mediterranean Swords & Sabers,"Collectible Knives, Swords, Blades, Armors & Accessories",1
Collectible Asian Swords & Sabers,"Collectible Knives, Swords, Blades, Armors & Accessories",1
Collectible Vintage Fixed Blade Knives,"Collectible Knives, Swords, Blades, Armors & Accessories",1
Collectible Modern Fixed Blade Knives,"Collectible Knives, Swords, Blades, Armors & Accessories",1
Collectible Vintage Folding Knives,"Collectible Knives, Swords, Blades, Armors & Accessories",1
Collectible Modern Folding Knives,"Collectible Knives, Swords, Blades, Armors & Accessories",1
Collectible Kitchen Tools & Gadgets,Kitchen & Home Collectibles,1
Collectible Dinnerware & Serveware,Kitchen & Home Collectibles,1
Collectible Cookware,Kitchen & Home Collectibles,1
Collectible Small Appliances,Kitchen & Home Collectibles,1
Collectible Bakeware,Kitchen & Home Collectibles,1
Collectible Major Appliances & Bathroom Fixtures,Kitchen & Home Collectibles,1
"Collectible Flatware, Knives & Cutlery",Kitchen & Home Collectibles,1
Collectible Glassware & Drinkware,Kitchen & Home Collectibles,1
Collectible Kitchen Storage & Organization,Kitchen & Home Collectibles,1
Coin & Paper Money Publications,Coin & Paper Money Publications & Supplies,1
Chinese Coins,Asian Coins,1
India Coins,Asian Coins,1
Philippines Coins,Asian Coins,1
Australian Coins,Australian & Oceanian Coins,1
Mexico Coins,North & Central American Coins,1
UK Coins,European Coins,1
German Coins,European Coins,1
"Italy, San Marino & Vatican Coins",European Coins,1
Russia Coins,European Coins,1
Collectible Beer Glasses,Collectible Beer Drinkware & Steins,1
Collectible Lidded Steins,Collectible Beer Drinkware & Steins,1
Collectible Beer Mugs,Collectible Beer Drinkware & Steins,1
Collectible US Beer Glasses,Collectible Beer Drinkware & Steins,1
Collectible Casino Memorabilia,Casino Collectibles,1
Collectible Casino Chips,Casino Collectibles,1
Collectible Casino Chip Sets,Casino Collectibles,1
Collectible Casino Chip Storage & Supplies,Casino Collectibles,1
Collectible Maps,Collectible Maps & Atlases,1
Reproduction WW II Collectibles,WW II Collectibles,1
Original WW II United States Collectibles,WW II Collectibles,1
Original WW II British Collectibles,WW II Collectibles,1
Original WW II German Collectibles,WW II Collectibles,1
Original WW II Japanese Collectibles,WW II Collectibles,1
Original WW II Russian Collectibles,WW II Collectibles,1
Original WW II United States Collectibles,Original WW II Period Items,1
Original WW II British Collectibles,Original WW II Period Items,1
Original WW II German Collectibles,Original WW II Period Items,1
Original WW II Japanese Collectibles,Original WW II Period Items,1
Original WW II Russian Collectibles,Original WW II Period Items,1
Original Vietnam War Collectibles,Vietnam War Collectibles,1
Militaria Surplus Personal & Field Gear,Military Surplus Collectibles,1
Collectible Zippo Lighters,Collectible Lighters,1
Collectible Non-Branded Lighters,Collectible Lighters,1
Collectible Cosmetic Compacts,"Vanity, Perfume & Shaving Collectibles",1
Perfume Collectibles,"Vanity, Perfume & Shaving Collectibles",1
Shaving Collectibles,"Vanity, Perfume & Shaving Collectibles",1
Brass Instrument Accessories,Brass Instruments,1
Brass Instrument Parts,Brass Instruments,1
Guitar Parts & Accessories,Guitars & Basses,1
Guitar Effects Pedals,Guitars & Basses,1
Percussion Accessories,Percussion Instruments,1
Drums,Percussion Instruments,1
Hand Percussion Instruments,Percussion Instruments,1
Orchestral Percussion Instruments,Percussion Instruments,1
Percussion Instrument Accessories,Percussion Instruments,1
Folk & World String Instruments,String Instruments,1
Orchestral String Instruments,String Instruments,1
String Instrument Accessories,String Instruments,1
String Instruments Parts,String Instruments,1
Band & Orchestral Woodwind Instruments,Wind & Woodwind Instruments,1
Folk & World Wind Instruments,Wind & Woodwind Instruments,1
Wind & Woodwind Instrument Accessories,Wind & Woodwind Instruments,1
Film Photography Equipment,Cameras & Photo,1
Vintage Movie & Photography Equipment,Cameras & Photo,1
Video Production & Editing Equipment,Cameras & Photo,1
Camera Lenses & Filters,Cameras & Photo,1
Photo Studio & Lighting Equipment,Cameras & Photo,1
"Camera, Drone & Photo Accessories",Cameras & Photo,1
Binoculars & Telescopes,Cameras & Photo,1
Camera Replacement Parts & Tools,Cameras & Photo,1
Camera Tripods & Supports,Cameras & Photo,1
Camera Flashes & Flash Accessories,Cameras & Photo,1
Darkroom & Developing Equipment,Cameras & Photo,1
Slide & Movie Projection Equipment,Cameras & Photo,1
Vintage Cameras,Cameras & Photo,1
Photo Studio Continuous Lighting Equipment,Cameras & Photo,1
Photo Studio Light Controls & Modifiers,Cameras & Photo,1
Photo Studio Flash Lighting Equipment,Cameras & Photo,1
Photo Albums & Storage Equipment,Cameras & Photo,1
Telescope Parts & Accessories,Cameras & Photo,1
Darkroom & Developing Equipment,Film Photography Equipment,1
Slide & Movie Projection Equipment,Film Photography Equipment,1
Golf Accessories,Golf Equipment,1
Golf Training Aids,Golf Equipment,1
Golf Clubs & Equipment,Golf Equipment,1
Golf Club Components,Golf Equipment,1
Vintage Golf Equipment,Golf Equipment,1
Golf Tech,Golf Equipment,1
"Golf Clothing, Shoes & Accessories",Golf Equipment,1
Women's Golf Clothing & Shoes,Golf Equipment,1
Men's Golf Clothing & Shoes,Golf Equipment,1
Power Saws,Power Tools,1
US Event Stamp Covers,US Stamp Covers,1
US First Day Covers (1951-Now),US Stamp Covers,1
US First Day Covers (Pre-1951),US Stamp Covers,1
Animal Kingdom Postal Stamps,Topical Postal Stamps,1
Sports Postal Stamps,Topical Postal Stamps,1
Transportation Postal Stamps,Topical Postal Stamps,1
Vintage Cameras,Vintage Movie & Photography Equipment,1
Battery Operated Toys (1990-Now),Battery Operated Toys,1
Pedal Cars,Outdoor Toys & Structures,1
Ride-Ons & Tricycles,Outdoor Toys & Structures,1
"Outdoor Play Tents, Tunnels & Playhuts",Outdoor Toys & Structures,1
Sand & Water Toys,Outdoor Toys & Structures,1
Contemporary Puzzles,Puzzles,1
Space Toys,"Robot, Monster & Space Toys",1
Monster Toys,"Robot, Monster & Space Toys",1
Robot Toys,"Robot, Monster & Space Toys",1
Robot Toys (Pre-1970),"Robot, Monster & Space Toys",1
Cereal Premiums,Fast Food & Cereal Premiums,1
1/24 Scale Slot Cars,Slot Cars,1
HO Scale Slot Cars,Slot Cars,1
1/32 Scale Slot Cars,Slot Cars,1
1/43 Scale Slot Cars,Slot Cars,1
Theater Playbills,Theater Memorabilia,1
Theater Souvenir Programs,Theater Memorabilia,1
Theater Posters,Theater Memorabilia,1
Vintage Fishing Reels,Vintage Fishing Equipment,1
Original Advertising Signs,Collectible Advertising Signs,1
Collectible Dairy Advertising,Collectible Food & Beverage Advertising,1
Collectible Distillery Advertising,Collectible Food & Beverage Advertising,1
Collectible Coffee & Tea Advertising,Collectible Food & Beverage Advertising,1
Collectible Candy & Nuts Advertising,Collectible Food & Beverage Advertising,1
Collectible Bakery & Baking Advertising,Collectible Food & Beverage Advertising,1
Collectible Cereal Advertising,Collectible Food & Beverage Advertising,1
Distillery Advertising Merchandise,Collectible Food & Beverage Advertising,1
John Deere Advertising,Collectible Agriculture Advertising,1
Collectible Shoe Advertising,"Collectible Clothing, Shoe & Accessory Advertising",1
Collectible Clothing Advertising,"Collectible Clothing, Shoe & Accessory Advertising",1
Collectible Apparel Accessory Advertising,"Collectible Clothing, Shoe & Accessory Advertising",1
Collectible McDonald's Advertising,Collectible Restaurant & Fast Food Advertising,1
"Decorative Cookware, Dinnerware & Serveware",Pottery & Glass,1
Pottery & Glass Drinkware & Barware,Pottery & Glass,1
Decorative Pottery & Glassware,Pottery & Glass,1
"Pottery & Glass Lamps, Lighting",Pottery & Glass,1
Collectible Still & Piggy Banks,"Bank, Register & Vending Collectibles",1
Collectible Vending Machines,"Bank, Register & Vending Collectibles",1
Collectible Animal Piggy Banks,"Bank, Register & Vending Collectibles",1
Collectible Animal Piggy Banks,Collectible Still & Piggy Banks,1
Craft Stamping & Embossing Supplies,Art & Craft Supplies,1
"Yarn, Sewing & Needlecraft Supplies",Art & Craft Supplies,1
Home Arts & Crafts,Art & Craft Supplies,1
Craft Glass & Mosaics,Art & Craft Supplies,1
Sewing Tools & Supplies,Art & Craft Supplies,1
Multi-Purpose Craft Supplies,Art & Craft Supplies,1
Art Supplies,Art & Craft Supplies,1
Scrapbooking & Paper Craft Supplies,Art & Craft Supplies,1
Leathercraft Tools & Supplies,Art & Craft Supplies,1
Kids' Crafts,Art & Craft Supplies,1
Fabric Painting & Decorating Supplies,Art & Craft Supplies,1
Beads & Jewelry Making Supplies,Art & Craft Supplies,1
Crafts Wholesale Lots,Art & Craft Supplies,1
Handcrafted & Finished Pieces,Art & Craft Supplies,1
Crocheting & Knitting Tools & Supplies,Art & Craft Supplies,1
Embroidery & Cross Stitch Supplies,Art & Craft Supplies,1
Spinning & Felting Tools & Supplies,Art & Craft Supplies,1
Weaving Tools & Supplies,Art & Craft Supplies,1
Rug Making Tools & Supplies,Art & Craft Supplies,1
Macramé Tools & Supplies,Art & Craft Supplies,1
Tatting & Lacemaking Tools & Supplies,Art & Craft Supplies,1
Decorative & Tole Painting Supplies,Art & Craft Supplies,1
Basketry & Chair Caning Supplies,Art & Craft Supplies,1
Candle Making & Soap Making Supplies,Art & Craft Supplies,1
Floral Craft Supplies,Art & Craft Supplies,1
Woodworking Tools & Supplies,Art & Craft Supplies,1
Craft Framing & Matting Supplies,Art & Craft Supplies,1
Glass Art & Mosaic Supplies,Art & Craft Supplies,1
Quilting Tools & Supplies,Art & Craft Supplies,1
Sewing Closures & Connectors,Art & Craft Supplies,1
Sewing Machine Accessories,Art & Craft Supplies,1
Hand Sewing Needles & Accessories,Art & Craft Supplies,1
Sewing Cutting Tools,Art & Craft Supplies,1
Sewing Embellishments & Finishes,Art & Craft Supplies,1
Sewing Measuring Tools,Art & Craft Supplies,1
Sewing Marking Tools,Art & Craft Supplies,1
Sewing Foundations & Undergarments,Art & Craft Supplies,1
Dressmaker's Pressing Equipment,Art & Craft Supplies,1
Crafting Pieces,Art & Craft Supplies,1
Craft Tools,Art & Craft Supplies,1
Craft Adhesives & Tape,Art & Craft Supplies,1
Craft Organization & Storage Solutions,Art & Craft Supplies,1
Artists' Painting Supplies,Art & Craft Supplies,1
Drawing & Lettering Supplies,Art & Craft Supplies,1
Printmaking Supplies,Art & Craft Supplies,1
Scrapbooking Supplies,Art & Craft Supplies,1
Scrapbooking Die Cutting & Embossing,Art & Craft Supplies,1
Paper Craft Supplies,Art & Craft Supplies,1
Ceramics & Pottery Craft Supplies,Art & Craft Supplies,1
Clay Modeling Supplies,Art & Craft Supplies,1
Craft Molding & Casting Supplies,Art & Craft Supplies,1
Craft Stone Carving Supplies,Art & Craft Supplies,1
Leathercraft Tools,Art & Craft Supplies,1
Leathercraft Accessories,Art & Craft Supplies,1
Leather Treatments & Paints,Art & Craft Supplies,1
Kids' Drawing & Painting Supplies,Art & Craft Supplies,1
Silk Painting Tools & Accessories,Art & Craft Supplies,1
Beading & Jewelry Making Tools,Art & Craft Supplies,1
Beads & Jewelry Making Findings,Art & Craft Supplies,1
Beading & Jewelry Kits,Art & Craft Supplies,1
Handcrafted Needle Arts & Crafts,Art & Craft Supplies,1
Handcrafted Home Décor & Accents,Art & Craft Supplies,1
Collectible Postcards,Collectible Postcards & Supplies,1
Crocheting & Knitting Tools & Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Embroidery & Cross Stitch Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Spinning & Felting Tools & Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Weaving Tools & Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Rug Making Tools & Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Macramé Tools & Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Tatting & Lacemaking Tools & Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Machine Knitting Parts & Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Hand Embroidery Patterns & Instructional Media,"Yarn, Sewing & Needlecraft Supplies",1
Hand Embroidery Sets & Kits,"Yarn, Sewing & Needlecraft Supplies",1
Hand Embroidery Cloth & Canvas,"Yarn, Sewing & Needlecraft Supplies",1
Machine Embroidery Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Hand Embroidery Tools & Accessories,"Yarn, Sewing & Needlecraft Supplies",1
Spinning Tools & Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Needle Felting Tools & Supplies,"Yarn, Sewing & Needlecraft Supplies",1
"Latch Hooking Kit, Tools & Supplies","Yarn, Sewing & Needlecraft Supplies",1
Primitive Rug Hand Hooking Tools & Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Rug Braiding Tools & Supplies,"Yarn, Sewing & Needlecraft Supplies",1
Machine Knitting Parts & Supplies,Crocheting & Knitting Tools & Supplies,1
Vintage Accessories,"Vintage Clothing, Shoes & Accessories",1
Women's Vintage Clothing,"Vintage Clothing, Shoes & Accessories",1
Children's Vintage Clothing,"Vintage Clothing, Shoes & Accessories",1
Men's Vintage Clothing,"Vintage Clothing, Shoes & Accessories",1
Women's Vintage Lingerie,"Vintage Clothing, Shoes & Accessories",1
Women's Vintage Lingerie,Women's Vintage Clothing,1
Collectible Ballpoint Pens,Collectible Pens,1
Collectible Fountain Pens,Collectible Pens,1
Collectible Rollerball Pens,Collectible Pens,1
Collectible Humidors,Cigar Collectibles,1
Equestrian Equipment,Outdoor Sports,1
Archery Equipment,Outdoor Sports,1
Climbing & Caving Equipment,Outdoor Sports,1
Inline & Roller Skating Equipment,Outdoor Sports,1
Scooters,Outdoor Sports,1
Skateboarding & Longboarding Equipment,Outdoor Sports,1
Airsoft Equipment,Outdoor Sports,1
Recreational Go-Karts,Outdoor Sports,1
Backyard Games,Outdoor Sports,1
Air Guns & Slingshots,Outdoor Sports,1
Geocaching Equipment,Outdoor Sports,1
Disc Golf Equipment,Outdoor Sports,1
"Skydiving, Paragliding & Hang Gliding Equipment",Outdoor Sports,1
English Horse Tack,Outdoor Sports,1
Western Horse Tack,Outdoor Sports,1
Equestrian Clothing & Accessories,Outdoor Sports,1
Horse Driving Equipment,Outdoor Sports,1
Horse Feed & Supplements,Outdoor Sports,1
Riding Boots & Accessories,Outdoor Sports,1
Riding Helmets & Protective Gear,Outdoor Sports,1
Horse Wear,Outdoor Sports,1
Horse Care & Grooming,Outdoor Sports,1
Horse Stable Accessories,Outdoor Sports,1
Lunging & Training Equipment,Outdoor Sports,1
Archery Bows,Outdoor Sports,1
Archery Accessories,Outdoor Sports,1
Arrows & Parts,Outdoor Sports,1
Protective Gear for Archery,Outdoor Sports,1
Climbing & Caving Apparel & Accessories,Outdoor Sports,1
Inline Skates,Outdoor Sports,1
Roller Skates,Outdoor Sports,1
Paintball Clothing & Protective Gear,Outdoor Sports,1
Paintball Air Systems & Accessories,Outdoor Sports,1
Paintball Marker Parts & Accessories,Outdoor Sports,1
Skateboard Parts,Outdoor Sports,1
Skateboarding & Longboarding Apparel & Accessories,Outdoor Sports,1
Longboard Parts,Outdoor Sports,1
Airsoft Guns,Outdoor Sports,1
Geocache Hiding Gear,Outdoor Sports,1
Western Horse Tack,Equestrian Equipment,1
Equestrian Clothing & Accessories,Equestrian Equipment,1
Horse Driving Equipment,Equestrian Equipment,1
Horse Feed & Supplements,Equestrian Equipment,1
Riding Boots & Accessories,Equestrian Equipment,1
Riding Helmets & Protective Gear,Equestrian Equipment,1
Horse Wear,Equestrian Equipment,1
Horse Care & Grooming,Equestrian Equipment,1
Horse Stable Accessories,Equestrian Equipment,1
Lunging & Training Equipment,Equestrian Equipment,1
Youth Equestrian Clothing,Equestrian Equipment,1
Men's Equestrian Clothing,Equestrian Equipment,1
Men's Clothing,"Men's Clothing, Shoes & Accessories",1
Men's Accessories,"Men's Clothing, Shoes & Accessories",1
Men's Shoes,"Men's Clothing, Shoes & Accessories",1
Men's Shirts,"Men's Clothing, Shoes & Accessories",1
Men's Activewear,"Men's Clothing, Shoes & Accessories",1
Men's Sunglasses & Sunglasses Accessories,"Men's Clothing, Shoes & Accessories",1
