category,label,moved,original,orig_label,prediction,pred_label
80183,Computer Headsets,True,31530,Laptop & Desktop Accessories,183067,"Virtual Reality Headsets, Parts & Accessories"
80225,Enterprise CSUs/DSUs,False,175698,Enterprise Networking & Servers,175698,Enterprise Networking & Servers
80356,"Server, Development & DBMS Software",False,18793,Computer Software,18793,Computer Software
80390,Auxiliary/Conversion Camera Lenses,False,78997,Camera Lenses & Filters,78997,Camera Lenses & Filters
80647,Honda CB,False,49998,Honda Motorcycles,49998,Honda Motorcycles
80648,Honda CT,False,49998,Honda Motorcycles,49998,Honda Motorcycles
80649,Triumph Thunderbird,False,50035,Triumph Motorcycles,50035,Triumph Motorcycles
80650,Yamaha XS,False,50041,Yamaha Motorcycles,50041,Yamaha Motorcycles
80651,Cuddies Powerboats,False,31269,Powerboats & Motorboats,31269,Powerboats & Motorboats
80652,Cruisers Powerboats,False,31269,Powerboats & Motorboats,31269,Powerboats & Motorboats
80653,Jet Powerboats,False,31269,Powerboats & Motorboats,31269,Powerboats & Motorboats
80731,Audi Allroad,False,6002,Audi Cars & Trucks,6002,Audi Cars & Trucks
80732,Buick Electra,False,6135,Buick Cars & Trucks,6135,Buick Cars & Trucks
80733,Buick Rendezvous,False,6135,Buick Cars & Trucks,6135,Buick Cars & Trucks
80734,Chrysler Crossfire,False,5351,Chrysler Cars & Trucks,5351,Chrysler Cars & Trucks
80742,Honda Element,False,6252,Honda Cars & Trucks,6252,Honda Cars & Trucks
80743,Honda Pilot,False,6252,Honda Cars & Trucks,6252,Honda Cars & Trucks
80744,Hyundai Accent,False,6261,Hyundai Cars & Trucks,6261,Hyundai Cars & Trucks
80745,Hyundai Elantra,False,6261,Hyundai Cars & Trucks,6261,Hyundai Cars & Trucks
80746,Hyundai Santa Fe,False,6261,Hyundai Cars & Trucks,6261,Hyundai Cars & Trucks
80747,Hyundai Sonata,False,6261,Hyundai Cars & Trucks,6261,Hyundai Cars & Trucks
80748,Hyundai Tiburon,False,6261,Hyundai Cars & Trucks,6261,Hyundai Cars & Trucks
80749,Infiniti FX,False,6263,Infiniti Cars & Trucks,6263,Infiniti Cars & Trucks
80750,MG MGA,False,6308,MG Cars & Trucks,6308,MG Cars & Trucks
80751,Saturn L-Series,False,6381,Saturn Cars & Trucks,6381,Saturn Cars & Trucks
80752,Saturn S-Series,False,6381,Saturn Cars & Trucks,6381,Saturn Cars & Trucks
80753,Saturn Vue,False,6381,Saturn Cars & Trucks,6381,Saturn Cars & Trucks
80756,Triumph Spitfire,False,6449,Triumph Cars & Trucks,6449,Triumph Cars & Trucks
80757,Triumph TR6,False,6449,Triumph Cars & Trucks,6449,Triumph Cars & Trucks
80759,Daycab Semi Trucks,False,80758,Semi Trucks,80758,Semi Trucks
80760,Sleeper Semi Trucks,False,80758,Semi Trucks,80758,Semi Trucks
80762,Box Trucks & Cube Vans,False,80761,Commercial Vans & Box Trucks,80761,Commercial Vans & Box Trucks
80763,Delivery & Cargo Vans,False,80761,Commercial Vans & Box Trucks,80761,Commercial Vans & Box Trucks
80764,Step Vans,False,80761,Commercial Vans & Box Trucks,80761,Commercial Vans & Box Trucks
80765,Military Vehicles,False,6038,Other Vehicles & Trailers,6038,Other Vehicles & Trailers
80767,Horse Trailers,False,66468,Vehicle Trailers,66468,Vehicle Trailers
80768,Motorcycle Trailers,False,66468,Vehicle Trailers,66468,Vehicle Trailers
80769,Car Trailers,False,66468,Vehicle Trailers,66468,Vehicle Trailers
80770,Cargo & Utility Trailers,False,66468,Vehicle Trailers,66468,Vehicle Trailers
80913,Boys' Costumes,False,175648,Costumes,175648,Costumes
80914,Girls' Costumes,False,175648,Costumes,175648,Costumes
80961,Women's Traditional German Tops & Blouses,False,80960,Women's Traditional German Clothing,80960,Women's Traditional German Clothing
80962,Women's Traditional German Dirndls & Dresses,False,80960,Women's Traditional German Clothing,80960,Women's Traditional German Clothing
80963,Women's Traditional German Pants,False,80960,Women's Traditional German Clothing,80960,Women's Traditional German Clothing
80964,Women's Traditional German Jackets & Vests,False,80960,Women's Traditional German Clothing,80960,Women's Traditional German Clothing
80967,Men's Traditional German Shirts,False,80966,Men's Traditional German Clothing,80966,Men's Traditional German Clothing
80968,Men's Traditional German Lederhosen & Pants,False,80966,Men's Traditional German Clothing,80966,Men's Traditional German Clothing
80969,Men's Traditional German Jackets & Vests,False,80966,Men's Traditional German Clothing,80966,Men's Traditional German Clothing
81241,Clothesline,False,20620,Household Laundry Supplies,20620,Household Laundry Supplies
81247,Loaf Pans,True,259321,Bakeware,259322,Cookware
81252,"Pie, Flan & Tart Tins",True,259321,Bakeware,257943,Baking & Desserts
81255,Kids' & Teens' Lamps,False,259330,Kids' & Teens' Lighting Fixtures,259330,Kids' & Teens' Lighting Fixtures
81256,Kids' & Teens' Ceiling Lights,False,259330,Kids' & Teens' Lighting Fixtures,259330,Kids' & Teens' Lighting Fixtures
81257,Kids' & Teens' Lampshades,True,259330,Kids' & Teens' Lighting Fixtures,259329,Kids' & Teens' Kitchen & Dining Supplies
81259,Kids' & Teens' Wall Lights,True,259330,Kids' & Teens' Lighting Fixtures,259329,Kids' & Teens' Kitchen & Dining Supplies
81458,Fishing Nets,False,179985,Fishing Equipment,179985,Fishing Equipment
81473,"Fishing Rod Cases, Tubes & Racks",False,179985,Fishing Equipment,179985,Fishing Equipment
81538,Coach & Referee Gear,False,159049,Team Sports,159049,Team Sports
81624,Tennis Grips,False,13340,Tennis Equipment,13340,Tennis Equipment
81632,Volleyball Protective Gear,False,261246,Volleyball Gear,261246,Volleyball Gear
81967,"Lighting Gobos, Gels, Filters & Lenses",True,12922,Stage Lighting & Effects,262410,"Pottery & Glass Lamps, Lighting"
81970,Stage Lighting Replacement Bulbs & Lamps,False,12922,Stage Lighting & Effects,12922,Stage Lighting & Effects
82198,Motorcycle & Scooter Engine Mounts,False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
82219,Motorcycle & Scooter Complete Cylinders,False,171107,Motorcycle & Scooter Engines & Engine Parts,171107,Motorcycle & Scooter Engines & Engine Parts
82228,Baby Formula Coupons,True,184344,Baby Bottle Feeding,172008,Gift Cards & Coupons
82251,Pliers,False,3244,Hand Tools,3244,Hand Tools
82285,TV Memorabilia Keyrings,False,90733,Merchandise & Promotional TV Memorabilia Items,90733,Merchandise & Promotional TV Memorabilia Items
82286,TV Memorabilia Postcards & Collector Cards,True,90733,Merchandise & Promotional TV Memorabilia Items,262041,Collectible Postcards
82290,Fishing Hooks,True,179973,Fishing Terminal Tackle,179961,"Fishing Baits, Lures & Flies"
82456,"ATV, Side-by-Side & UTV Fairings, Plastics & Body Kits",False,263155,"ATV, Side-by-Side & UTV Body Parts, Doors & Fenders",263155,"ATV, Side-by-Side & UTV Body Parts, Doors & Fenders"
82481,Australian Terrier Collectibles,False,10823,Dog Collectibles,10823,Dog Collectibles
82482,Border Terrier Collectibles,False,10823,Dog Collectibles,10823,Dog Collectibles
82483,Pit Bull Terrier Collectibles,False,10823,Dog Collectibles,10823,Dog Collectibles
82484,Water Spaniel Collectibles,False,10823,Dog Collectibles,10823,Dog Collectibles
82485,Collectible Casino Signs,True,66504,Collectible Casino Memorabilia,180350,Card Games & Poker
82498,Comic Book & Manga Collectible Wall Art & Posters,False,259116,Comic Book & Manga Merchandise & Memorabilia,259116,Comic Book & Manga Merchandise & Memorabilia
82499,Collectible Historical Pennants,False,13881,Collectible Historical Flags & Pennants,13881,Collectible Historical Flags & Pennants
82516,Abalone Shells,False,82515,Collectible Shells,82515,Collectible Shells
82517,Conch Shells,False,82515,Collectible Shells,82515,Collectible Shells
82518,Conus Shells,False,82515,Collectible Shells,82515,Collectible Shells
82519,Coral Shells,False,82515,Collectible Shells,82515,Collectible Shells
82520,Cypraea Shells,False,82515,Collectible Shells,82515,Collectible Shells
82521,Murex Shells,False,82515,Collectible Shells,82515,Collectible Shells
82563,Baby Shampoos & Soaps,False,20394,Baby Bathing & Grooming Products,20394,Baby Bathing & Grooming Products
82565,Waxing Supplies for Hair Removal,False,31762,Shaving & Hair Removal Products,31762,Shaving & Hair Removal Products
82591,Hair Ties & Styling Accessories,False,11854,Hair Care & Styling Products,11854,Hair Care & Styling Products
82592,"First Aid Ointments, Creams & Oils",False,180931,First Aid Products,180931,First Aid Products
82594,Sound Therapy Sleeping Aids,False,82593,Sleeping Aids,82593,Sleeping Aids
82596,"Face Bronzer, Contour & Highlighter",False,172025,Face Makeup Products,172025,Face Makeup Products
82597,Makeup Brushes,False,36409,Makeup Tools & Accessories,36409,Makeup Tools & Accessories
82599,Eyelash Tools,False,36409,Makeup Tools & Accessories,36409,Makeup Tools & Accessories
82610,Cuticle Treatments,True,260762,Nail Care & Treatments,550,Art
82616,Weight Loss Program Foods,False,31817,Weight Management Supplements,31817,Weight Management Supplements
82978,Postal Stamp Protective Envelopes,False,181421,Postal Stamp Publications & Supplies,181421,Postal Stamp Publications & Supplies
83037,Golf Swing Trainers,True,181129,Golf Training Aids,181153,Golf Clubs & Equipment
83042,Vintage Golf Balls,False,83041,Vintage Golf Equipment,83041,Vintage Golf Equipment
83043,Vintage Golf Clubs & Shafts,False,83041,Vintage Golf Equipment,83041,Vintage Golf Equipment
83044,Paintball Remotes & Filling Stations,True,36286,Paintball Air Systems & Accessories,41989,Home Painting Supplies
83053,Tennis Training Aids,False,13340,Tennis Equipment,13340,Tennis Equipment
83180,Beyoncé Memorabilia,False,104673,Rock & Pop Artist (B) Memorabilia,104673,Rock & Pop Artist (B) Memorabilia
83181,Janet Jackson Memorabilia,False,104762,Rock & Pop Artist (J) Memorabilia,104762,Rock & Pop Artist (J) Memorabilia
83182,Jennifer Lopez Memorabilia,False,104937,Rock & Pop Artist (L) Memorabilia,104937,Rock & Pop Artist (L) Memorabilia
83183,Jessica Simpson Memorabilia,False,105032,Rock & Pop Artist (S) Memorabilia,105032,Rock & Pop Artist (S) Memorabilia
83184,Justin Timberlake Memorabilia,True,105044,Rock & Pop Artist (T) Memorabilia,11233,Music
83185,Genesis Memorabilia,True,104743,Rock & Pop Artist (G) Memorabilia,259116,Comic Book & Manga Merchandise & Memorabilia
83186,Oasis Memorabilia,False,104969,Rock & Pop Artist (O) Memorabilia,104969,Rock & Pop Artist (O) Memorabilia
83847,Glue & Adhesives,True,3187,Building & Hardware Supplies,183746,"Industrial Glues, Epoxies & Cements"
83852,Home Improvement Anchors,False,180974,"Home Improvement Nails, Screws & Fasteners",180974,"Home Improvement Nails, Screws & Fasteners"
83857,Camcorder Microphones,False,15200,"Camera, Drone & Photo Accessories",15200,"Camera, Drone & Photo Accessories"
83874,Projection Lenses,True,15250,Slide & Movie Projection Equipment,25319,Projectors & Presentation Equipment
83876,Slide Trays & Carousels,False,15250,Slide & Movie Projection Equipment,15250,Slide & Movie Projection Equipment
83877,Slide Viewers,False,15250,Slide & Movie Projection Equipment,15250,Slide & Movie Projection Equipment
83880,Binoculars & Monoculars,False,28179,Binoculars & Telescopes,28179,Binoculars & Telescopes
83888,"Craft Raffia, Wire & Cord",True,160704,Crafting Pieces,160659,Handcrafted Needle Arts & Crafts
83889,Handcrafted Beaded Items,True,71183,Handcrafted & Finished Pieces,110633,Handcrafted & Artisan Jewelry
83891,Jewelry Making Charms & Pendants,False,31723,Beads & Jewelry Making Supplies,31723,Beads & Jewelry Making Supplies
83893,Beading & Jewelry Making Display & Storage Equipment,False,31723,Beads & Jewelry Making Supplies,31723,Beads & Jewelry Making Supplies
83895,Candle Making & Soap Making Bags & Packaging,False,183683,Candle Making & Soap Making Supplies,183683,Candle Making & Soap Making Supplies
83896,Candle Making & Soap Making Chemicals,False,183683,Candle Making & Soap Making Supplies,183683,Candle Making & Soap Making Supplies
83898,Slip Casting Molds & Kits,True,183303,Ceramics & Pottery Craft Supplies,183313,Craft Molding & Casting Supplies
83899,Ready-to-Paint Pottery,False,183303,Ceramics & Pottery Craft Supplies,183303,Ceramics & Pottery Craft Supplies
83902,Handcrafted Pillows,False,160656,Handcrafted Home Décor & Accents,160656,Handcrafted Home Décor & Accents
83904,Handcrafted Wall Hangings,False,160656,Handcrafted Home Décor & Accents,160656,Handcrafted Home Décor & Accents
83905,Handcrafted Dolls & Toys,False,71183,Handcrafted & Finished Pieces,71183,Handcrafted & Finished Pieces
83906,Crochet Thread,False,3094,Crocheting & Knitting Tools & Supplies,3094,Crocheting & Knitting Tools & Supplies
83907,Hand Crocheted Doilies,False,160659,Handcrafted Needle Arts & Crafts,160659,Handcrafted Needle Arts & Crafts
83920,Embroidery Machine Bobbins & Thread,False,160724,Machine Embroidery Supplies,160724,Machine Embroidery Supplies
83927,Crocheting & Knitting Totes & Cases,False,3094,Crocheting & Knitting Tools & Supplies,3094,Crocheting & Knitting Tools & Supplies
83931,Artists' Palettes,True,183098,Artists' Painting Tools & Accessories,550,Art
83938,Leathercraft Hides & Fur Pelts,False,28131,Leathercraft Tools & Supplies,28131,Leathercraft Tools & Supplies
83946,Finished Needlepoint Pieces,True,183220,Finished Embroidered Pieces,160659,Handcrafted Needle Arts & Crafts
83957,Quilt Patterns,False,180930,Quilting Tools & Supplies,180930,Quilting Tools & Supplies
83959,Quilt Hangers & Stands,False,180930,Quilting Tools & Supplies,180930,Quilting Tools & Supplies
83965,Sewing Boxes & Storage,False,160737,Sewing Tools & Supplies,160737,Sewing Tools & Supplies
83982,Craft Knives & Blades,True,183173,Craft Cutting Tools,182970,"Collectible Knife, Sword & Blade Parts, Supplies & Accessories"
83986,Scrapbooking Scissors & Paper Edgers,False,83981,Scrapbooking Tools,83981,Scrapbooking Tools
83987,Craft Cutting Sets,False,183173,Craft Cutting Tools,183173,Craft Cutting Tools
83990,Scrapbooking Decorative Brads,True,121833,Scrapbooking Embellishments,183242,Paper Craft Supplies
84000,Craft Paper Mixed Lots,False,183180,Craft Paper,183180,Craft Paper
84008,Craft Embossing Powders,False,3122,Craft Stamping & Embossing Supplies,3122,Craft Stamping & Embossing Supplies
84009,Scrapbooking Embossing Stencils & Folders,False,183239,Scrapbooking Die Cutting & Embossing,183239,Scrapbooking Die Cutting & Embossing
84011,Craft Woodworking Lumber,False,183155,Wood & Woodworking Project Materials,183155,Wood & Woodworking Project Materials
84079,Home Telephone Headsets,False,3286,Home Telephones & Accessories,3286,Home Telephones & Accessories
84089,Firewood & Charcoal,False,149242,"Outdoor Heating, Cooking & Eating",149242,"Outdoor Heating, Cooking & Eating"
84151,Flatbed & Rollback Tow Trucks,False,84150,Tow Trucks,84150,Tow Trucks
84152,Wrecker Tow Trucks,False,84150,Tow Trucks,84150,Tow Trucks
84153,Acura TSX,False,5330,Acura Cars & Trucks,5330,Acura Cars & Trucks
84154,Alfa Romeo Spider,False,5340,Alfa Romeo Cars & Trucks,5340,Alfa Romeo Cars & Trucks
84155,Dodge Magnum,False,6191,Dodge Cars & Trucks,6191,Dodge Cars & Trucks
84156,Ferrari 360,False,6211,Ferrari Cars & Trucks,6211,Ferrari Cars & Trucks
84157,International Harvester Scout,False,31845,International Harvester Cars & Trucks,31845,International Harvester Cars & Trucks
84158,Mazda Mazda3,False,6310,Mazda Cars & Trucks,6310,Mazda Cars & Trucks
84159,Mazda Mazda6,False,6310,Mazda Cars & Trucks,6310,Mazda Cars & Trucks
84160,Mazda RX-8,False,6310,Mazda Cars & Trucks,6310,Mazda Cars & Trucks
84161,Mazda Tribute,False,6310,Mazda Cars & Trucks,6310,Mazda Cars & Trucks
84162,Nissan Armada,False,6371,Nissan Cars & Trucks,6371,Nissan Cars & Trucks
84163,Nissan Murano,False,6371,Nissan Cars & Trucks,6371,Nissan Cars & Trucks
84164,Nissan Titan,False,6371,Nissan Cars & Trucks,6371,Nissan Cars & Trucks
84166,Toyota Solara,False,6016,Toyota Cars & Trucks,6016,Toyota Cars & Trucks
84167,Volkswagen Touareg,False,6018,Volkswagen Cars & Trucks,6018,Volkswagen Cars & Trucks
84184,Heating Stoves,True,38219,Fireplaces & Stoves,260445,Home Central Heating & Cooling Systems
